PRODUCT_SALES_ORDER_ID,SALES_ORDER_ID,PRODUCT_ID,SALES
68342221,6494712,583,209.0
68376075,6499448,583,418.0
68387978,6500797,9081,319.5
68407738,6501935,1765,139.75
68396933,6502040,72,392.0
68397641,6502136,142,164.5
68399442,6502418,1765,426.0
68440541,6508321,583,209.0
68424359,6505967,168,58.5
68411012,6503953,9081,639.0
68404603,6501870,9081,532.5
68425484,6506132,9468,156.5
68413899,6504384,2778,346.5
68426554,6506292,9081,319.5
68414604,6504497,1765,710.5
68360999,6497550,2778,346.5
68437280,6507822,168,58.5
68430005,6506788,142,164.5
68438345,6507980,361,492.75
68445113,6509058,2438,1504.0
68420277,6505221,9081,53.25
68388547,6500858,1080,357.75
68431756,6501799,168,58.5
68416878,6504876,8120,102.0
68437457,6507854,583,418.0
68408076,6503518,2438,161.25
68483226,6508527,974,200.0
68350849,6496028,417,164.25
68430368,6506831,361,164.25
68390132,6501041,583,209.0
68358934,6497254,2438,372.5
68323473,6492145,9468,77.5
68411694,6504051,361,164.25
68369943,6498773,9468,79.25
68398318,6502245,9081,319.5
68419947,6505342,2778,346.5
68434787,6507463,2778,115.5
68453256,6508250,2778,115.5
68434578,6507434,2778,346.5
68413692,6504361,417,164.5
68411921,6504090,7558,354.25
68294665,6488080,361,166.32
68394285,6501664,1765,426.0
68433529,6501468,142,162.855
68444524,6508957,415,221.5
68313700,6490824,168,110.5
68417659,6504999,7558,354.25
68342106,6494693,415,221.75
68391286,6501198,8120,207.0
67962215,6441526,1765,132.5
67967759,6442341,3575,661.75
67975161,6443521,9468,77.5
67985697,6444982,8120,101.0
67981427,6444406,168,57.75
68018607,6449685,1087,123.75
68017934,6449581,72,771.5
67963417,6441718,583,430.5
67979805,6444195,9081,394.0
67958490,6440992,583,429.0
67926489,6436244,2778,351.75
67971937,6443017,2778,117.5
67965563,6442036,1070,422.5
67927686,6436416,583,214.0
67941877,6438526,9081,1169.0
67990225,6445596,3575,663.25
67932372,6437139,3575,225.75
67971220,6442913,583,215.25
68029757,6449530,361,168.0
67976858,6443779,2778,234.5
68029061,6445599,72,381.0
67987460,6445233,9468,78.5
67956689,6440739,3575,665.75
67973864,6443311,417,168.0
67952304,6440117,583,215.25
67991572,6445806,2778,352.5
68018537,6449043,1070,807.5
67982713,6444594,7558,348.5
67956266,6440689,8120,101.0
68029579,6451173,1087,748.5
67982626,6443043,9081,1169.0
68023356,6450287,2438,380.75
67989477,6445502,1087,125.0
67977350,6443854,9468,387.5
67984989,6444887,361,166.32
68022505,6450230,6952,258.5
68024448,6450488,72,771.5
67979968,6439796,9081,2338.0
67985823,6445001,9081,1169.0
67982754,6444596,1080,119.0
67961410,6441418,2778,117.25
67951674,6440031,9081,487.5
67970988,6442866,415,453.0
67967130,6442241,6952,130.75
67963487,6441728,7558,348.5
68020005,6442305,9081,246.25
68027107,6450838,415,226.75
68031047,6445637,2438,3000.0
67984856,6444868,142,168.0
67949318,6439645,361,168.0
67988433,6445366,415,226.5
67976602,6443747,583,431.5
67948001,6439428,3900,363.0
68021840,6449491,8120,202.0
67982172,6444517,361,168.0
67949382,6439654,2778,467.0
67975036,6443501,361,336.0
67915660,6434488,9081,195.0
67895861,6431724,8120,104.0
67938676,6432760,2438,375.0
67940201,6438288,9468,231.0
67883946,6430045,168,57.5
67898542,6432088,9081,195.0
67881388,6429650,2778,237.0
67873079,6428428,2778,234.5
67894824,6431599,8120,104.0
67771171,6414469,2778,116.75
67888133,6430639,361,168.0
67950797,6439890,583,215.25
67872686,6428352,361,166.32
68003746,6447511,9468,78.5
67954676,6440467,415,453.5
67947280,6439323,9468,77.0
68015337,6441259,2778,469.0
68010196,6448428,9468,542.5
68010219,6448433,415,226.5
68011130,6448561,9081,1259.75
68014350,6449045,583,1078.75
68115474,6462417,974,94.5
68175438,6471020,974,100.0
68122290,6463377,168,276.25
68105575,6461171,583,212.5
68110055,6461789,361,168.0
68144784,6466573,9046,159.0
68108378,6461564,361,168.0
68139038,6465798,9468,155.0
68112555,6462103,7558,348.5
68114197,6462284,583,212.5
68118611,6462837,7558,348.5
68092705,6459572,6952,387.0
68103694,6460904,417,168.0
68144918,6466586,1080,119.0
68112901,6462141,142,166.32
68087269,6458974,9468,77.5
68108197,6461532,6952,258.0
68113746,6462242,974,200.0
68108869,6461633,2778,234.0
68150680,6467449,2778,116.75
68104168,6460970,9081,52.5
68180553,6471733,168,60.0
68138373,6465723,152,175.5
68201162,6474699,9468,232.5
68171558,6470482,583,1045.0
68186797,6472556,583,836.0
68113085,6462160,2438,384.75
68133428,6465045,168,55.25
68115487,6462419,9289,332.0
68144206,6466486,9046,318.0
68144897,6466586,8120,104.0
68110723,6461868,974,94.5
68107253,6461390,168,110.5
68126750,6464061,2778,235.0
68122385,6463398,142,166.32
68114873,6462352,2778,234.0
68116337,6462484,6952,129.0
68131405,6464736,142,168.0
68122711,6463446,9468,235.5
68115796,6462459,2438,65.0
68073104,6457336,361,168.0
68144864,6466582,2778,587.5
68142896,6466308,2778,117.5
68180467,6471720,583,209.0
68144247,6464887,974,400.0
68106122,6461241,2438,757.5
68171961,6470538,415,226.25
68196111,6474003,9468,157.0
68195545,6473901,2778,234.5
68118631,6462840,1080,119.0
68196532,6474068,9468,155.0
68181846,6471897,1087,123.25
68197149,6474155,2438,384.0
68187212,6472593,152,179.25
68198119,6474300,1087,123.25
68134733,6465213,9468,155.0
68189698,6472979,583,627.0
68199610,6474502,2438,1152.0
68156962,6468340,9468,232.5
68191573,6473237,974,94.5
68157292,6468389,2778,351.75
68204329,6475082,142,166.32
68105899,6461211,7558,345.0
68131158,6464701,583,425.0
68186530,6472524,9468,78.5
68191611,6473241,2778,117.25
68200868,6474660,9468,235.5
68204417,6475085,1080,238.5
68137225,6465570,583,212.5
68127309,6464153,7558,354.25
68106286,6461265,974,100.0
67965646,6442043,417,168.0
67965462,6442020,9468,78.0
67910987,6433865,1080,119.0
67912819,6434077,583,215.25
67969653,6442656,6952,261.5
67922357,6435593,2438,101.25
67904751,6433006,417,168.0
68195778,6473937,361,504.0
68115940,6462475,1080,119.0
68266808,6484216,168,110.5
68298030,6488544,2778,1165.0
68263119,6483684,417,168.0
68270004,6484670,9081,426.0
68299173,6488734,1070,120.0
68307699,6489985,168,165.75
68278538,6485856,361,168.0
68300349,6488904,583,627.0
68309474,6490224,361,168.0
68319645,6491534,2438,383.75
68319776,6485648,1765,134.0
68335153,6493008,9468,155.0
68269775,6484644,9081,159.75
68299371,6488765,583,627.0
68274399,6485307,8120,103.75
68249841,6481657,974,100.0
68270192,6484704,361,168.0
68308465,6490085,974,100.0
68330898,6493159,361,162.6075
68319561,6491626,2778,115.5
68258525,6482989,417,168.0
68326320,6492517,583,1045.0
68221481,6477631,417,166.32
68331215,6493211,417,325.71
68331307,6493223,168,59.5
68311672,6490545,583,1045.0
68273632,6485202,1080,119.25
68270137,6484697,8120,103.75
68321569,6491883,142,164.5
68265837,6484081,6952,257.5
68268282,6480445,417,166.32
68334357,6493648,2778,115.5
68314189,6490903,9081,106.5
68245578,6481066,2778,586.25
68324342,6492274,2438,32.25
68330377,6493082,9468,155.0
68240375,6480326,8120,101.0
68277781,6485757,142,168.0
68249131,6481555,2778,469.0
68314920,6490993,7558,357.5
68347812,6493725,417,162.855
68341881,6492662,2778,577.5
68310553,6490390,2438,31.25
68350001,6495899,2438,372.5
68295333,6488182,361,168.0
68282563,6486429,2778,116.5
68314313,6490435,142,168.0
68322066,6488995,1070,160.0
68264345,6483848,6952,130.0
68306243,6489768,9468,155.0
68313307,6490769,9081,426.0
68329331,6492947,8120,102.0
68281809,6486320,974,200.0
68324036,6492229,361,164.5
68293559,6487913,1080,238.5
68317355,6491322,974,300.0
68308056,6489940,583,209.0
68338703,6494220,142,162.855
68340745,6494509,72,773.5
68322361,6491979,1080,119.25
68348103,6495621,72,391.0
68317959,6491397,974,189.0
68296830,6488359,9468,155.0
68344570,6495063,168,59.5
68344648,6495077,142,162.855
68312416,6490639,168,55.25
68317328,6491320,142,164.5
68321455,6491868,2438,64.5
68292755,6487812,2778,349.5
68284643,6486733,417,166.32
68317182,6491303,1070,240.0
68354707,6496613,2778,346.5
68371434,6498940,2438,1527.0
68317629,6491356,2778,115.5
68381047,6492936,3575,216.5
68294367,6488033,8120,102.0
68324155,6492248,2438,767.5
68365312,6498172,2778,115.5
68321373,6491858,2438,383.75
68350201,6495915,2778,231.0
68318351,6491447,583,627.0
68338251,6494165,142,162.855
68296834,6488359,583,836.0
68297785,6488500,583,627.0
68376137,6495095,1070,160.0
68290831,6487555,583,209.0
68371811,6498981,2438,381.75
68325754,6492454,2438,383.75
67921573,6435444,2778,2918.75
67932711,6437191,2438,101.25
68329363,6492951,361,162.855
68309630,6490251,9468,77.5
68309544,6490236,3575,220.75
67954988,6440498,417,332.64
68089759,6459229,583,212.5
68065616,6456223,583,425.0
68090206,6459277,9468,155.0
68051274,6454138,1080,119.0
68068161,6456596,3900,360.0
68127436,6464170,3575,226.5
68130144,6464558,583,212.5
68124392,6463707,7558,345.0
68123343,6463551,2778,116.75
68084418,6458680,583,212.5
68072883,6457304,361,336.0
68053398,6454404,9081,212.0
68120452,6463099,415,223.782
68067245,6456465,1087,121.75
68126636,6464043,2438,32.5
68129021,6464394,361,504.0
68136324,6465436,2438,769.5
68107663,6461455,583,212.5
68138455,6465735,152,702.0
68091472,6459432,9081,106.0
68098533,6460233,415,226.5
68131857,6464788,7558,351.5
68132456,6464877,417,332.64
68130990,6464674,142,168.0
68117018,6462627,583,212.5
68127528,6464182,9468,77.5
68130166,6464561,7558,353.75
68098613,6460244,9468,77.5
68074997,6457583,2438,384.75
68092799,6459582,168,55.25
68055708,6454746,9468,78.5
68096564,6460000,168,55.25
68080023,6458203,1765,141.5
68096724,6460029,9081,525.0
68063970,6455088,2778,117.5
68070616,6456975,2778,117.5
68071684,6457135,2778,235.0
68078069,6457966,1087,123.75
68095979,6459932,583,1062.5
68098300,6460206,974,94.5
68060171,6455448,9289,332.75
68062338,6455748,1087,121.75
68085720,6458810,2438,1539.0
68096806,6460042,2438,125.0
68056113,6454801,417,504.0
68045712,6453387,583,431.5
68100522,6460451,583,212.5
68046142,6453462,2778,117.0
68057574,6455034,2778,583.75
68116358,6462522,2778,117.5
68065926,6456259,417,168.0
68062650,6455794,974,100.0
68050243,6454046,415,227.0
68043523,6453067,2438,380.75
68125785,6463916,8120,609.0
68062295,6455741,1087,243.5
68095487,6459874,583,637.5
68086426,6458889,2778,117.5
67936671,6437779,168,287.5
67962436,6441557,9289,338.25
67909558,6433676,8120,202.0
67927339,6436366,583,430.0
67935286,6437425,168,402.5
67934433,6437425,7558,354.75
67917038,6434708,1070,39.5
67988915,6445436,142,168.0
67937570,6437916,1080,119.0
67988119,6445339,1087,125.0
67979143,6444118,583,216.0
67993507,6446105,72,387.5
67996980,6446192,2778,586.25
68000217,6447047,72,387.5
68000251,6447052,142,336.0
67960621,6441290,9081,99.0
68078196,6457980,1080,119.0
67953094,6440221,2778,233.5
68092852,6459587,9468,155.0
67966262,6442121,168,57.5
67979270,6444135,1765,141.5
67987836,6445291,72,386.0
67957912,6440925,1080,696.5
67959012,6441068,583,430.5
68002914,6447400,1080,119.0
68000849,6447125,152,178.0
67991219,6445759,9468,157.0
68083053,6458536,1070,807.5
68090890,6452831,1080,119.0
68079813,6453870,583,425.0
68056894,6454926,2438,1142.25
68080623,6458271,2438,1539.0
68002700,6447378,9289,338.25
68008365,6448130,7558,348.5
68087571,6452551,2438,65.0
68058232,6455131,1087,124.75
68087343,6454739,1070,422.5
68087533,6459002,583,212.5
68094553,6459766,2438,375.25
68008257,6448115,142,166.32
68075999,6457715,583,212.5
67966764,6442190,9081,48.75
68101677,6460609,583,212.5
68102443,6460717,72,1573.0
68111630,6461977,1080,119.0
68101283,6460551,583,425.0
68108045,6461512,168,55.25
67918586,6434984,361,168.0
67918364,6434944,583,430.5
67920995,6435343,1087,247.0
67919983,6435181,1087,123.5
67919974,6435177,9081,1169.0
67925282,6432538,9289,338.25
68043251,6453034,152,351.0
68040174,6452575,2438,31.5
68044578,6453207,2438,1142.25
67978225,6443973,583,215.75
67981729,6441082,974,200.0
67981335,6444399,415,224.5
68041172,6452725,2438,7430.0
67959722,6441153,9468,77.0
68045944,6453425,2438,1486.0
68040390,6452600,417,166.32
67979262,6444134,1080,119.0
67955613,6440593,974,200.0
68045042,6453287,9081,315.0
68049497,6453945,2438,3750.0
68076482,6457426,1070,40.5
68205823,6475257,583,418.0
68207484,6475506,415,223.535
68214497,6476594,142,166.32
68214495,6476594,417,166.32
68136815,6465507,1087,245.0
68122613,6463432,583,212.5
68209885,6473446,1070,793.25
68218092,6477132,9468,155.0
68213165,6476386,2438,768.0
68189673,6472973,583,627.0
68165260,6469540,583,418.0
68168273,6469991,9468,77.5
68171794,6470482,417,168.0
68182663,6472005,1070,400.0
68174099,6470848,2438,384.0
68179671,6471597,583,418.0
68186251,6472488,974,100.0
68186776,6472553,583,418.0
68190780,6473120,415,226.75
68214552,6476606,8120,104.0
68181251,6471793,2438,32.25
68146937,6466874,1080,119.0
68146338,6466779,583,425.0
68239446,6480192,9468,232.5
68173797,6470807,417,336.0
68166781,6469767,1087,122.5
68177134,6471264,2778,235.0
68149300,6467273,168,55.25
68233170,6479266,583,209.0
68173095,6470696,361,168.0
68177736,6471350,583,2090.0
68180417,6471712,1070,200.0
68240032,6480276,583,418.0
68148955,6467226,9468,232.5
68223393,6477893,168,57.5
68153362,6467836,142,336.0
68174594,6470913,583,836.0
68171540,6470479,583,209.0
68237427,6479843,72,410.75
68188244,6472767,142,166.32
68162607,6469123,2778,469.0
68151795,6467625,1070,84.5
68147042,6466892,9468,77.5
68242802,6480613,2438,95.25
68244302,6480884,142,672.0
68246835,6481246,583,418.0
68190830,6473131,6952,129.0
68239248,6475960,1070,200.0
68184887,6472305,1070,120.0
68185411,6472380,583,418.0
68244774,6480946,583,209.0
68246892,6481252,8120,104.0
67958112,6440951,9468,231.0
68147157,6466909,2778,234.0
67831106,6422348,168,115.0
67874684,6428673,152,175.75
67880662,6429555,2438,385.75
67918630,6434991,3900,363.0
67928732,6423606,583,213.75
67886093,6430369,9081,5868.75
67967618,6442314,1087,123.5
68035861,6449243,9289,332.75
68057477,6455019,583,215.75
68063335,6448440,583,1063.75
68015148,6449167,2778,234.5
68023424,6450361,3900,371.0
68020480,6449948,2778,117.5
68063599,6448553,2778,351.75
68012438,6448777,583,215.75
68025362,6450618,7558,345.0
67991246,6445764,9081,536.25
68000800,6447119,583,216.0
68033313,6451665,1765,141.5
68024595,6450506,2438,380.75
67993534,6446108,415,453.0
68034361,6451797,9468,78.5
67994629,6446262,1070,807.5
68012365,6448763,417,336.0
68069316,6453765,168,110.5
68077520,6457918,974,287.25
68035564,6451958,1070,202.5
68008965,6448229,415,226.5
68081532,6454155,2438,1154.25
68069849,6456860,2778,117.5
68012525,6448774,583,215.75
68004184,6447573,415,226.5
68036834,6452152,2438,380.75
68010274,6448009,9081,2519.5
68038530,6452351,3900,371.0
68031891,6451482,974,189.0
68068578,6456660,2438,384.75
68067894,6456558,142,166.32
68009359,6448294,9468,155.0
67993372,6446078,9468,387.5
68005829,6447734,974,100.0
68026574,6450610,142,168.0
68008094,6448100,9468,392.5
67995227,6446343,1087,125.0
68008379,6448132,1070,211.25
68032152,6451514,9468,155.0
68026347,6450743,9081,106.0
68022698,6450263,2778,118.75
68026414,6447835,2438,1142.25
68006760,6446635,152,178.0
68000741,6447112,1087,250.0
68017533,6449525,415,226.5
68003306,6447448,9081,5868.75
68003709,6447507,9468,232.5
67938883,6438108,583,215.5
67866582,6427401,2778,234.5
67897923,6431996,417,336.0
67889286,6430810,7558,351.5
67927782,6433065,9046,159.0
67884605,6430141,168,230.0
68403382,6502937,417,328.5
68445011,6509044,168,58.5
68446496,6509145,142,164.5
68412676,6504213,583,209.0
68436846,6507767,2778,115.5
68422406,6505684,361,164.5
67558754,6383300,2778,571.25
67559654,6383239,2438,33.75
67561276,6383674,361,350.0
67561527,6383709,583,211.75
67562102,6383787,2778,228.5
67562228,6383781,152,167.0
67565723,6384249,2438,381.0
67566009,6384289,2778,114.25
67569883,6384834,2438,381.0
67573527,6385353,2778,228.5
67588389,6387527,2778,114.25
68412158,6504133,7558,345.0
67562037,6383780,583,211.5
67562573,6383784,2438,168.75
67565570,6384228,1080,117.5
67566924,6384421,361,175.0
67567436,6384496,168,115.0
67568676,6384669,2438,95.25
67572302,6385187,168,230.0
67577545,6385936,2778,114.25
67578713,6386117,3900,350.0
67578981,6386159,2778,227.0
67579581,6386236,417,175.0
67580534,6386382,1070,781.5
67582932,6386741,9468,74.5
67583967,6386888,7558,353.0
67585617,6387129,583,211.0
67573016,6385289,9081,148.5
67576798,6385824,2438,437.0
67559009,6383342,2778,342.75
67579266,6386199,168,57.5
67579999,6385390,2438,101.25
67590467,6387834,9081,99.0
67591950,6388053,142,175.0
67594344,6388354,152,170.0
67594890,6388500,142,175.0
67595590,6388596,2438,101.25
67595924,6388302,361,350.0
67596382,6388700,9081,1173.75
67596837,6388777,2778,457.0
67601041,6389372,9468,149.0
67602177,6389529,2778,339.75
67604382,6389847,415,224.5
67605500,6390038,2778,228.5
67606260,6390163,2438,3062.0
67607533,6390380,2438,161.25
67608500,6390516,9289,668.876
67609218,6390390,415,224.5
67610664,6390844,2778,354.75
67613444,6391298,9468,149.0
67616236,6391688,8120,300.0
67617200,6391830,417,522.75
67617710,6391912,1080,236.5
67918375,6434228,583,430.0
67971224,6442914,1070,405.0
67934987,6437502,7558,348.5
67913827,6434222,417,166.32
67944668,6438914,361,168.0
67920625,6435291,583,215.0
67914040,6434255,2778,351.75
67917470,6434777,168,172.5
67919471,6435103,2778,586.25
67907197,6433394,9468,228.0
67941957,6438537,2778,116.75
67937621,6437922,2778,235.0
67918905,6435026,1070,318.0
67946394,6439174,168,57.5
67921768,6435482,2438,65.0
67943532,6438757,415,227.0
67922371,6435440,415,227.25
67926402,6436234,417,168.0
67943606,6438769,2778,117.25
67931719,6437040,1080,119.0
67915494,6434470,583,215.0
67942472,6437721,2438,380.75
67912851,6434082,415,226.75
67925644,6436120,1070,79.0
67944561,6438897,2438,96.0
67940479,6438321,583,215.25
67908616,6433564,2438,31.75
67912867,6434087,2778,117.25
67936477,6437749,9081,49.5
67928186,6436504,583,428.0
67904306,6432936,417,166.32
67916676,6434646,9468,76.0
67938867,6438107,8120,104.0
67931985,6437078,1070,237.0
67959114,6440347,9289,668.382
67941753,6438507,152,172.5
67939929,6438252,1765,662.25
67940041,6437672,8120,404.0
67929255,6436670,168,57.5
67981412,6442631,583,215.75
67935041,6437511,583,431.0
67872296,6428294,2438,1157.25
67869512,6427841,2778,233.5
67895598,6431688,361,1344.0
67885129,6430225,2778,117.5
67872685,6428352,417,166.32
67947882,6439415,583,646.5
67844533,6424205,9081,49.25
67955467,6440573,9081,197.0
67983932,6444732,974,200.0
68002073,6447286,361,168.0
67982759,6444596,415,226.5
67983178,6444637,9468,155.0
68005719,6447770,1070,211.25
68013966,6448992,361,166.32
68014606,6449041,1087,243.0
68006725,6447893,9081,492.5
68013875,6448982,72,385.75
68014066,6449007,417,168.0
67934963,6437500,9081,247.5
68113658,6462234,168,55.25
68136089,6465399,168,165.75
68165367,6464136,168,57.5
68108178,6461529,142,168.0
68114192,6462284,2778,117.0
68110925,6461893,2778,117.5
68133192,6465004,142,168.0
68142850,6466302,9046,159.0
68144937,6466586,142,336.0
68182957,6472052,6952,129.0
68145981,6466726,361,168.0
68110298,6461821,1070,405.0
68120051,6463041,2778,234.0
68145006,6466594,9081,218.0
68191959,6473305,2438,64.5
68175534,6471030,2778,586.25
68120456,6463099,361,166.32
68133071,6464980,2778,116.75
68144905,6466586,3900,370.25
68177893,6471368,583,209.0
68140584,6465989,3900,720.0
68137183,6465563,2438,384.75
68115794,6462459,3900,360.0
68123637,6463599,417,166.32
68134597,6465189,168,55.25
68143480,6466392,9046,795.0
68195598,6473908,152,179.25
68201208,6474704,3900,722.5
68109803,6461762,583,425.0
68169929,6470230,417,168.0
68182637,6472003,2778,350.25
68188886,6472870,2778,352.5
68154428,6467997,9046,318.0
68119788,6463002,583,425.0
68197971,6474276,2438,31.25
68193724,6473436,1070,160.0
68174162,6470854,583,418.0
67962355,6441547,142,166.32
67965653,6442043,361,168.0
67915775,6434505,1087,126.0
67969618,6442650,7558,345.0
68118173,6462775,2778,117.5
68181932,6471334,583,418.0
68135577,6465326,9289,332.0
68138856,6465777,415,224.029
68075835,6457694,142,168.0
68130614,6464622,583,425.0
68171632,6470496,583,209.0
68196398,6473833,583,209.0
68167308,6469843,1080,238.5
68188582,6472825,9468,77.5
68165290,6469541,417,168.0
68117113,6462641,2778,234.0
68201489,6474736,415,223.782
67964519,6441217,1070,84.5
67927219,6436353,3900,363.0
68247318,6481302,583,209.0
68204850,6475143,361,168.0
68249854,6481658,9468,232.5
68254651,6482337,583,209.0
68224365,6478036,417,168.0
68261893,6483511,583,627.0
68260408,6483277,3900,372.0
68255811,6482529,583,209.0
68199033,6474430,361,168.0
68202378,6473989,168,300.0
68259172,6483091,142,166.32
68256358,6482626,9046,159.0
68257344,6482771,2778,116.0
68200307,6474591,2778,350.25
68253161,6482110,3575,220.75
68194605,6473742,1070,400.0
68214043,6476528,7558,350.0
68261596,6483461,168,460.0
68270668,6482329,7558,345.0
68212265,6476242,142,168.0
68229298,6478751,9468,232.5
68277988,6485785,417,168.0
68212388,6476263,1070,200.0
68225748,6478240,9468,235.5
68215809,6476788,142,168.0
68256044,6482569,3900,372.0
68195273,6473857,2438,129.0
68200768,6474648,415,447.07
68227433,6478480,2438,374.75
68224430,6478048,9081,213.0
68230211,6478887,583,209.0
68256289,6482617,9468,232.5
68265551,6484036,6952,260.0
68208079,6475596,1765,142.0
68209141,6475755,2438,768.0
68228444,6476882,6952,129.0
68267499,6484306,1070,200.0
68207310,6475480,9468,78.5
68234749,6479484,3575,678.25
68230024,6478859,9289,662.0
68206869,6475420,1087,246.5
68222679,6477788,9468,155.0
68279855,6486053,583,2090.0
68280905,6486154,1765,284.0
68281513,6486268,583,209.0
68285348,6486828,9081,1267.25
68287510,6487130,9468,77.5
68289397,6487376,583,418.0
68270196,6484704,142,336.0
68294645,6488079,974,94.5
68204920,6475149,583,209.0
68206182,6475314,2778,351.75
68215461,6476738,1087,245.5
68218006,6477121,2778,117.5
68228923,6478701,361,168.0
68202319,6474837,9081,211.0
68285716,6486885,2778,233.0
68279831,6486048,168,55.25
68289392,6487375,1070,200.0
68356601,6496902,9081,106.5
68372127,6499024,1070,240.0
68372321,6495915,2438,381.75
68337588,6494073,9468,77.5
68305779,6489705,361,168.0
68357708,6497072,1087,121.5
68319056,6491548,9081,213.0
68358072,6497134,2438,129.0
68372717,6499084,9081,3801.75
68358559,6497202,2438,381.75
68326509,6492540,974,1131.25
68358678,6496680,583,209.0
68321944,6491922,974,283.5
68367031,6496727,417,164.5
68379387,6496654,9289,328.25
68332003,6493345,583,418.0
68309810,6490281,415,223.288
68359199,6497290,9468,156.5
68302084,6489122,1765,142.0
68381977,6500133,72,392.0
68379763,6499879,417,164.5
68303686,6489413,417,168.0
68307645,6489976,1087,122.5
68372023,6499011,9289,656.5
68381644,6500096,583,209.0
68350662,6493310,2438,2672.25
68336211,6493896,417,164.5
68400007,6502499,583,209.0
68336612,6493961,168,59.5
68401154,6502642,9468,156.5
68343100,6494836,7558,350.0
68362478,6497766,2778,693.0
68309773,6490277,415,225.75
68355485,6496741,9289,328.25
68349581,6495828,9081,639.0
68347334,6495496,3575,216.5
68390085,6501034,9081,6336.25
68350325,6495952,3575,433.0
68405245,6503157,7558,354.25
68394327,6501671,974,94.5
68357785,6497082,2438,32.25
68406191,6503285,415,221.5
68396940,6502041,1765,142.0
68336269,6493902,2778,115.5
68397338,6502095,9081,213.0
68406939,6503367,2438,381.75
68399310,6502012,1080,119.25
68399545,6502092,9289,328.25
68440453,6508304,1070,200.0
68392570,6501405,8120,103.5
68408697,6503602,583,427.5
68441101,6508427,168,117.0
68409303,6503694,415,218.101
68411214,6503982,8120,103.5
68346964,6495431,417,164.5
68412147,6504131,361,164.25
68441803,6508546,9046,318.0
68363987,6497992,2438,64.5
68351232,6496086,3900,700.0
68302426,6489221,168,276.25
68400397,6502551,9289,328.25
68443797,6508852,9081,639.0
68376117,6499451,1070,400.0
68409651,6503746,2778,115.5
68336244,6493899,974,100.0
68353287,6496391,1765,142.0
68409309,6503696,9081,319.5
68375929,6499431,2778,115.5
68438532,6508005,1080,698.75
68430440,6506843,2778,346.5
68374773,6499310,142,164.25
68421503,6503947,361,329.0
68440218,6508273,417,164.5
68422108,6505644,1087,245.5
68431873,6507039,2778,346.5
68427669,6505896,7558,350.0
68422170,6505653,142,164.5
68436118,6507653,1080,119.25
68438890,6508053,2778,231.0
68404713,6503101,9289,328.25
68439028,6508070,9468,158.5
68429130,6506667,583,627.0
68411787,6504068,2778,462.0
68444655,6508995,417,164.5
68402955,6502883,9468,156.5
68377172,6499566,2778,115.5
68402786,6502863,9468,156.5
68369384,6498708,9081,213.0
68404059,6503031,583,627.0
68383708,6500337,142,164.5
68399260,6502391,9081,1267.25
68405953,6503247,9081,106.5
68345853,6495262,417,329.0
68430316,6496457,1070,39.75
68372014,6499009,9468,156.5
68430982,6506218,583,209.0
68412766,6504225,2778,115.5
68410970,6503948,2778,346.5
68391165,6501182,2778,115.5
68435858,6507614,974,96.0
68434995,6507497,361,328.5
68353253,6496386,1087,121.5
68208476,6475658,2778,351.75
68279070,6485928,1070,400.0
68204669,6467213,415,226.25
68217796,6477091,9468,232.5
68210916,6476025,9468,78.5
68274638,6485345,1765,698.25
68281266,6486222,974,189.0
68245534,6481060,583,209.0
68052705,6454310,142,168.0
68300488,6488927,7558,355.25
68312778,6490696,1080,238.5
68367632,6492754,3575,1299.0
68291825,6487681,2778,234.5
68373685,6499200,8120,102.0
68360301,6497445,9468,78.25
68379774,6499880,2778,231.0
68309903,6490288,1070,200.0
68381102,6500033,8120,310.5
68382438,6500201,2778,115.5
68407140,6503388,9468,156.5
68384116,6500391,361,328.5
68402130,6502771,2438,317.5
68343056,6494836,9468,156.5
68403267,6502922,415,221.5
68391650,6501253,2438,96.75
68392514,6501397,583,418.0
68393124,6501493,9468,158.5
68407637,6503462,9081,532.5
68440365,6508291,2778,231.0
68408534,6503582,583,418.0
68407711,6503470,168,58.5
68390541,6501089,9468,158.5
68416842,6504868,417,164.25
68419892,6505334,9289,328.25
68399607,6502442,6952,128.75
68370667,6498847,2778,346.5
68419587,6505290,583,209.0
68359066,6497271,7558,354.25
68438632,6507485,9289,328.25
68421099,6505506,1070,793.25
68431920,6507047,3900,350.0
68429336,6506697,417,164.5
68409320,6503696,1080,238.5
68430938,6506910,1080,119.25
68394970,6501762,1070,40.0
68427945,6501327,168,58.5
68394742,6501735,168,117.0
68411003,6503951,9468,156.5
68466717,6508527,1070,240.0
68444465,6508965,9468,156.5
68378576,6499731,2778,231.0
68395006,6501768,361,164.5
68406356,6503307,583,418.0
68423366,6505820,168,58.5
68351122,6496070,72,392.0
68381064,6500030,7558,354.25
68363398,6497909,2438,129.0
68436572,6507722,1070,400.0
68390241,6501055,9468,158.5
68429284,6503874,72,386.75
68419122,6505211,72,392.0
68430063,6506796,583,209.0
68438821,6508045,583,418.0
68420952,6505491,9081,213.0
68425106,6506085,583,418.0
68422125,6503783,1070,40.0
68407816,6503488,2778,115.5
68438635,6508013,7558,354.25
68413337,6504304,417,162.855
68410721,6502053,2778,693.0
68443716,6508842,3575,217.75
68388630,6500867,9289,328.25
68302182,6489184,9468,155.0
68361753,6494728,7558,350.0
68431079,6506932,9289,328.25
68405237,6503156,583,209.0
