ORDER_ID,DATE,DAY_NAME,Order_status,SALES
6396494,2023-10-02,Mon,Delivered,212.25
6395676,2023-10-02,Mon,Delivered,230.75
6396622,2023-10-02,Mon,Delivered,673.25
6392625,2023-10-02,Mon,Delivered,100.0
6393169,2023-10-02,Mon,Delivered,351.0
6392098,2023-10-02,Mon,Delivered,434.5
6396558,2023-10-02,Mon,Delivered,100.0
6395104,2023-10-02,Mon,Delivered,238.0
6392284,2023-10-02,Mon,Delivered,396.0
6397966,2023-10-02,Mon,Delivered,455.75
6391461,2023-10-02,Mon,Canceled,342.75
6394703,2023-10-02,Mon,Delivered,119.0
6394973,2023-10-02,Mon,Delivered,971.0
6392613,2023-10-02,Mon,Delivered,458.0
6395505,2023-10-02,Mon,Delivered,355.0
6396823,2023-10-02,Mon,Delivered,287.5
6396024,2023-10-02,Mon,Delivered,381.0
6397429,2023-10-02,Mon,Delivered,342.0
6393303,2023-10-02,Mon,Delivered,103.5
6398092,2023-10-02,Mon,Canceled,200.0
6391884,2023-10-02,Mon,Delivered,348.5
6392844,2023-10-02,Mon,Delivered,243.25
6397766,2023-10-02,Mon,Delivered,3623.25
6396956,2023-10-02,Mon,Delivered,149.0
6395935,2023-10-02,Mon,Delivered,366.0
6391962,2023-10-02,Mon,Delivered,113.25
6396938,2023-10-02,Mon,Delivered,381.0
6396451,2023-10-02,Mon,Delivered,1098.0
6397315,2023-10-02,Mon,Delivered,386.25
6393177,2023-10-02,Mon,Delivered,384.75
6397949,2023-10-02,Mon,Delivered,247.5
6393702,2023-10-02,Mon,Delivered,100.0
6396107,2023-10-02,Mon,Delivered,149.0
6396359,2023-10-02,Mon,Canceled,254.0
6396179,2023-10-02,Mon,Delivered,74.5
6395341,2023-10-02,Mon,Delivered,63.5
6393663,2023-10-02,Mon,Delivered,713.5
6391594,2023-10-02,Mon,Delivered,328.0
6398081,2023-10-02,Mon,Delivered,102.5
6397988,2023-10-02,Mon,Delivered,782.25
6396048,2023-10-02,Mon,Delivered,583.75
6391681,2023-10-02,Mon,Delivered,231.0
6397328,2023-10-02,Mon,Delivered,57.5
6393635,2023-10-02,Mon,Delivered,118.0
6393604,2023-10-02,Mon,Delivered,32.25
6397621,2023-10-02,Mon,Delivered,163.25
6391711,2023-10-02,Mon,Delivered,600.0
6396539,2023-10-02,Mon,Delivered,95.25
6393514,2023-10-02,Mon,Delivered,5506.5
6396388,2023-10-02,Mon,Delivered,1173.75
6391390,2023-10-02,Mon,Delivered,158.0
6394171,2023-10-02,Mon,Delivered,422.5
6392373,2023-10-02,Mon,Delivered,477.0
6395426,2023-10-02,Mon,Delivered,372.5
6395583,2023-10-02,Mon,Delivered,239.0
6397808,2023-10-02,Mon,Delivered,162.25
6397288,2023-10-02,Mon,Delivered,410.0
6391209,2023-10-02,Mon,Delivered,197.0
6398054,2023-10-02,Mon,Delivered,200.0
6397498,2023-10-02,Mon,Delivered,99.0
6397972,2023-10-02,Mon,Delivered,97.5
6398294,2023-10-02,Mon,Delivered,99.0
6398386,2023-10-02,Mon,Delivered,121.75
6393438,2023-10-02,Mon,Delivered,738.75
6391251,2023-10-02,Mon,Delivered,202.5
6396623,2023-10-02,Mon,Delivered,818.25
6392126,2023-10-02,Mon,Delivered,243.5
6394827,2023-10-02,Mon,Delivered,97.5
6396004,2023-10-02,Mon,Delivered,115.0
6395765,2023-10-02,Mon,Delivered,247.5
6397355,2023-10-02,Mon,Delivered,818.25
6391170,2023-10-02,Mon,Delivered,135.0
6392620,2023-10-02,Mon,Delivered,1132.5
6397123,2023-10-02,Mon,Delivered,386.75
6398288,2023-10-02,Mon,Delivered,149.0
6393666,2023-10-02,Mon,Delivered,1450.0
6396214,2023-10-02,Mon,Delivered,335.25
6394449,2023-10-02,Mon,Delivered,57.5
6397223,2023-10-02,Mon,Delivered,74.5
6394174,2023-10-02,Mon,Delivered,210.75
6396782,2023-10-02,Mon,Delivered,115.0
6392704,2023-10-02,Mon,Delivered,67.5
6392181,2023-10-02,Mon,Delivered,63.5
6396510,2023-10-02,Mon,Delivered,95.25
6394698,2023-10-02,Mon,Delivered,163.25
6394679,2023-10-02,Mon,Delivered,211.0
6395871,2023-10-02,Mon,Delivered,653.0
6397344,2023-10-02,Mon,Delivered,447.0
6395717,2023-10-02,Mon,Canceled,553.0
6395647,2023-10-02,Mon,Delivered,210.75
6391413,2023-10-02,Mon,Delivered,33.75
6397414,2023-10-02,Mon,Delivered,1173.75
6392551,2023-10-02,Mon,Delivered,289.0
6392830,2023-10-02,Mon,Canceled,202.5
6392087,2023-10-02,Mon,Delivered,526.75
6398321,2023-10-02,Mon,Delivered,572.5
6393608,2023-10-02,Mon,Delivered,222.75
6395401,2023-10-02,Mon,Delivered,1710.0
6391614,2023-10-02,Mon,Delivered,571.25
6392970,2023-10-02,Mon,Delivered,163.25
6391718,2023-10-02,Mon,Delivered,171.0
6392930,2023-10-02,Mon,Delivered,396.0
6393110,2023-10-02,Mon,Delivered,115.0
6398167,2023-10-02,Mon,Canceled,1188.0
6392952,2023-10-02,Mon,Delivered,226.5
6395418,2023-10-02,Mon,Delivered,65.0
6398351,2023-10-02,Mon,Delivered,295.5
6392600,2023-10-02,Mon,Delivered,74.5
6393791,2023-10-02,Mon,Delivered,762.0
6397403,2023-10-02,Mon,Delivered,161.25
6397201,2023-10-02,Mon,Delivered,149.0
6395532,2023-10-02,Mon,Delivered,495.0
6391248,2023-10-02,Mon,Delivered,211.25
6394196,2023-10-02,Mon,Delivered,211.0
6395444,2023-10-02,Mon,Delivered,1296.5
6395045,2023-10-02,Mon,Delivered,384.75
6391406,2023-10-02,Mon,Delivered,163.25
6391624,2023-10-02,Mon,Delivered,1913.75
6391514,2023-10-02,Mon,Delivered,115.0
6394956,2023-10-02,Mon,Canceled,74.5
6393085,2023-10-02,Mon,Delivered,149.0
6397086,2023-10-02,Mon,Delivered,583.75
6394156,2023-10-02,Mon,Delivered,625.0
6394991,2023-10-02,Mon,Delivered,177.0
6395240,2023-10-02,Mon,Delivered,171.0
6392150,2023-10-02,Mon,Canceled,1122.5
6392642,2023-10-02,Mon,Delivered,63.5
6391756,2023-10-02,Mon,Delivered,224.5
6396530,2023-10-02,Mon,Canceled,381.0
6393359,2023-10-02,Mon,Canceled,386.25
6391529,2023-10-02,Mon,Delivered,103.5
6394905,2023-10-02,Mon,Delivered,57.5
6397867,2023-10-02,Mon,Delivered,231.5
6391302,2023-10-02,Mon,Delivered,2384.0
6394158,2023-10-02,Mon,Delivered,326.5
6395745,2023-10-02,Mon,Delivered,230.75
6396058,2023-10-02,Mon,Delivered,198.0
6398202,2023-10-02,Mon,Delivered,487.0
6392226,2023-10-02,Mon,Delivered,575.0
6392029,2023-10-02,Mon,Delivered,405.25
6391911,2023-10-02,Mon,Delivered,119.5
6396097,2023-10-02,Mon,Delivered,230.5
6393609,2023-10-02,Mon,Delivered,341.5
6396448,2023-10-02,Mon,Delivered,212.25
6395932,2023-10-02,Mon,Delivered,130.0
6391898,2023-10-02,Mon,Delivered,223.5
6391855,2023-10-02,Mon,Delivered,372.5
6396312,2023-10-02,Mon,Delivered,211.0
6392562,2023-10-02,Mon,Delivered,1132.5
6395082,2023-10-02,Mon,Delivered,172.5
6394476,2023-10-02,Mon,Delivered,325.0
6393388,2023-10-02,Mon,Delivered,384.75
6396305,2023-10-02,Mon,Delivered,422.0
6398132,2023-10-02,Mon,Delivered,118.5
6395737,2023-10-02,Mon,Delivered,386.75
6392813,2023-10-02,Mon,Delivered,338.5
6395905,2023-10-02,Mon,Delivered,356.25
6395992,2023-10-02,Mon,Delivered,111.75
6391682,2023-10-02,Mon,Delivered,128.0
6395552,2023-10-02,Mon,Delivered,513.0
6394198,2023-10-02,Mon,Canceled,230.75
6393922,2023-10-02,Mon,Delivered,149.0
6398145,2023-10-02,Mon,Delivered,171.0
6393670,2023-10-02,Mon,Delivered,176.0
6397907,2023-10-02,Mon,Delivered,57.5
6393914,2023-10-02,Mon,Delivered,172.5
6393464,2023-10-02,Mon,Delivered,157.25
6398066,2023-10-02,Mon,Delivered,1173.75
6395397,2023-10-02,Mon,Delivered,356.75
6395899,2023-10-02,Mon,Delivered,670.5
6395360,2023-10-02,Mon,Delivered,198.0
6391886,2023-10-02,Mon,Delivered,114.25
6392130,2023-10-02,Mon,Delivered,422.5
6394774,2023-10-02,Mon,Delivered,32.5
6393054,2023-10-02,Mon,Delivered,226.5
6393946,2023-10-02,Mon,Delivered,845.0
6395730,2023-10-02,Mon,Delivered,119.5
6392713,2023-10-02,Mon,Delivered,571.25
6394999,2023-10-02,Mon,Delivered,422.5
6397539,2023-10-02,Mon,Delivered,1173.75
6393200,2023-10-02,Mon,Delivered,5868.75
6393082,2023-10-02,Mon,Delivered,326.5
6397577,2023-10-02,Mon,Canceled,336.0
6397105,2023-10-02,Mon,Delivered,130.0
6398397,2023-10-02,Mon,Delivered,342.0
6392654,2023-10-02,Mon,Delivered,211.5
6395776,2023-10-02,Mon,Delivered,294.75
6393486,2023-10-02,Mon,Delivered,95.25
6392381,2023-10-02,Mon,Delivered,1179.25
6396839,2023-10-02,Mon,Delivered,558.75
6394739,2023-10-02,Mon,Delivered,402.0
6397475,2023-10-02,Mon,Delivered,558.75
6395362,2023-10-02,Mon,Canceled,127.0
6391858,2023-10-02,Mon,Delivered,161.25
6394692,2023-10-02,Mon,Delivered,347.5
6397069,2023-10-02,Mon,Delivered,386.75
6391490,2023-10-02,Mon,Delivered,118.25
6391449,2023-10-02,Mon,Delivered,118.0
6392099,2023-10-02,Mon,Delivered,224.5
6395026,2023-10-02,Mon,Delivered,74.5
6396998,2023-10-02,Mon,Delivered,366.0
6396978,2023-10-02,Mon,Delivered,211.0
6391803,2023-10-02,Mon,Delivered,101.75
6393824,2023-10-02,Mon,Delivered,103.5
6394187,2023-10-02,Mon,Delivered,198.0
6396521,2023-10-02,Mon,Delivered,122.5
6397006,2023-10-02,Mon,Delivered,211.0
6393435,2023-10-02,Mon,Delivered,97.5
6393513,2023-10-02,Mon,Delivered,238.0
6394658,2023-10-02,Mon,Delivered,545.5
6397382,2023-10-02,Mon,Delivered,57.5
6395187,2023-10-02,Mon,Delivered,371.75
6391230,2023-10-02,Mon,Delivered,226.5
6393909,2023-10-02,Mon,Delivered,653.0
6396274,2023-10-02,Mon,Delivered,160.0
6397698,2023-10-02,Mon,Canceled,773.5
6391334,2023-10-02,Mon,Delivered,226.75
6394431,2023-10-02,Mon,Delivered,171.0
6397581,2023-10-02,Mon,Canceled,223.5
6396166,2023-10-02,Mon,Delivered,171.0
6396920,2023-10-02,Mon,Delivered,773.5
6393714,2023-10-02,Mon,Delivered,605.0
6395986,2023-10-02,Mon,Canceled,171.0
6398205,2023-10-02,Mon,Delivered,168.0
6395325,2023-10-02,Mon,Delivered,342.0
6391501,2023-10-02,Mon,Delivered,362.5
6392860,2023-10-02,Mon,Canceled,326.5
6397396,2023-10-02,Mon,Delivered,422.0
6397514,2023-10-02,Mon,Delivered,300.0
6396255,2023-10-02,Mon,Delivered,366.0
6394157,2023-10-02,Mon,Delivered,342.0
6398262,2023-10-02,Mon,Delivered,97.5
6397107,2023-10-02,Mon,Delivered,720.0
6396984,2023-10-02,Mon,Canceled,163.25
6393224,2023-10-02,Mon,Delivered,171.0
6397748,2023-10-02,Mon,Delivered,382.5
6398011,2023-10-02,Mon,Canceled,372.5
6393706,2023-10-02,Mon,Delivered,200.0
6391735,2023-10-02,Mon,Delivered,372.5
6391533,2023-10-02,Mon,Delivered,224.5
6394129,2023-10-02,Mon,Delivered,211.25
6392269,2023-10-02,Mon,Delivered,803.5
6397574,2023-10-02,Mon,Delivered,210.75
6397879,2023-10-02,Mon,Canceled,162.25
6391244,2023-10-02,Mon,Delivered,384.75
6397684,2023-10-02,Mon,Delivered,49.5
6394248,2023-10-02,Mon,Delivered,65.0
6394469,2023-10-02,Mon,Delivered,354.0
6393276,2023-10-02,Mon,Delivered,171.0
6391298,2023-10-02,Mon,Delivered,149.0
6391966,2023-10-02,Mon,Delivered,163.25
6394574,2023-10-02,Mon,Delivered,163.25
6395118,2023-10-02,Mon,Delivered,211.0
6392072,2023-10-02,Mon,Delivered,228.5
6391912,2023-10-02,Mon,Delivered,236.5
6391994,2023-10-02,Mon,Delivered,163.25
6391175,2023-10-02,Mon,Delivered,114.25
6396746,2023-10-02,Mon,Delivered,57.5
6391746,2023-10-02,Mon,Delivered,348.5
6397428,2023-10-02,Mon,Delivered,211.0
6393133,2023-10-02,Mon,Delivered,381.0
6391136,2023-10-02,Mon,Delivered,74.5
6396025,2023-10-02,Mon,Delivered,210.75
6395979,2023-10-02,Mon,Delivered,335.25
6391985,2023-10-02,Mon,Delivered,457.0
6394432,2023-10-02,Mon,Delivered,356.25
6392404,2023-10-02,Mon,Delivered,1490.0
6394402,2023-10-02,Mon,Delivered,384.75
6396819,2023-10-02,Mon,Delivered,1296.5
6397324,2023-10-02,Mon,Delivered,162.25
6394419,2023-10-02,Mon,Delivered,203.5
6397431,2023-10-02,Mon,Delivered,3481.5
6395569,2023-10-02,Mon,Delivered,467.0
6397088,2023-10-02,Mon,Delivered,813.0
6394898,2023-10-02,Mon,Delivered,211.25
6395672,2023-10-02,Mon,Delivered,212.25
6393913,2023-10-02,Mon,Delivered,684.0
6391401,2023-10-02,Mon,Delivered,401.75
6395720,2023-10-02,Mon,Delivered,463.0
6397007,2023-10-02,Mon,Delivered,985.0
6397073,2023-10-02,Mon,Delivered,287.5
6398088,2023-10-02,Mon,Delivered,653.0
6421014,2023-10-02,Mon,Delivered,318.0
6392559,2023-10-02,Mon,Delivered,356.75
6393221,2023-10-02,Mon,Canceled,163.25
6392360,2023-10-02,Mon,Delivered,163.25
6395425,2023-10-02,Mon,Delivered,275.75
6392004,2023-10-02,Mon,Delivered,238.0
6396881,2023-10-02,Mon,Delivered,100.0
6397829,2023-10-02,Mon,Canceled,121.75
6395828,2023-10-02,Mon,Delivered,596.0
6396118,2023-10-02,Mon,Canceled,683.0
6392531,2023-10-02,Mon,Delivered,509.0
6391688,2023-10-02,Mon,Delivered,300.0
6393633,2023-10-02,Mon,Canceled,855.0
6395306,2023-10-02,Mon,Delivered,198.0
6393291,2023-10-02,Mon,Delivered,129.0
6393331,2023-10-02,Mon,Delivered,384.75
6393713,2023-10-02,Mon,Delivered,731.25
6394497,2023-10-02,Mon,Delivered,130.0
6397885,2023-10-02,Mon,Delivered,116.75
6393361,2023-10-02,Mon,Delivered,384.75
6391569,2023-10-02,Mon,Delivered,32.25
6398156,2023-10-02,Mon,Delivered,97.5
6396890,2023-10-02,Mon,Delivered,372.5
6396936,2023-10-02,Mon,Delivered,149.0
6393008,2023-10-02,Mon,Canceled,276.5
6397321,2023-10-02,Mon,Delivered,32.5
6394101,2023-10-02,Mon,Delivered,341.5
6397715,2023-10-02,Mon,Delivered,205.0
6397225,2023-10-02,Mon,Delivered,64.5
6395120,2023-10-02,Mon,Delivered,384.5
6398267,2023-10-02,Mon,Delivered,74.5
6396441,2023-10-02,Mon,Delivered,211.0
6392231,2023-10-02,Mon,Delivered,74.5
6392686,2023-10-02,Mon,Delivered,158.75
6391668,2023-10-02,Mon,Delivered,149.0
6396784,2023-10-02,Mon,Delivered,162.5
6391739,2023-10-02,Mon,Delivered,449.0
6395823,2023-10-02,Mon,Delivered,211.0
6393212,2023-10-02,Mon,Delivered,171.0
6397695,2023-10-02,Mon,Delivered,1068.0
6398229,2023-10-02,Mon,Delivered,226.75
6397283,2023-10-02,Mon,Delivered,813.0
6394701,2023-10-02,Mon,Delivered,500.0
6396420,2023-10-02,Mon,Delivered,558.75
6394206,2023-10-02,Mon,Delivered,595.0
6394844,2023-10-02,Mon,Delivered,32.5
6391347,2023-10-02,Mon,Canceled,300.25
6393056,2023-10-02,Mon,Delivered,592.5
6397719,2023-10-02,Mon,Delivered,381.0
6395661,2023-10-02,Mon,Delivered,422.0
6391609,2023-10-02,Mon,Delivered,118.25
6397899,2023-10-02,Mon,Delivered,356.0
6393622,2023-10-02,Mon,Delivered,4614.0
6398269,2023-10-02,Mon,Delivered,224.0
6391749,2023-10-02,Mon,Delivered,226.5
6398228,2023-10-02,Mon,Delivered,212.25
6395074,2023-10-02,Mon,Delivered,163.25
6391758,2023-10-02,Mon,Delivered,288.0
6397620,2023-10-02,Mon,Delivered,447.0
6391196,2023-10-02,Mon,Delivered,211.0
6397764,2023-10-02,Mon,Delivered,171.0
6392322,2023-10-02,Mon,Delivered,172.5
6397956,2023-10-02,Mon,Delivered,212.25
6393306,2023-10-02,Mon,Delivered,1120.0
6393219,2023-10-02,Mon,Delivered,163.25
6391273,2023-10-02,Mon,Delivered,651.75
6396589,2023-10-02,Mon,Delivered,171.0
6395160,2023-10-02,Mon,Delivered,384.5
6391428,2023-10-02,Mon,Canceled,207.0
6397824,2023-10-02,Mon,Delivered,227.25
6397436,2023-10-02,Mon,Delivered,394.0
6396862,2023-10-02,Mon,Delivered,147.75
6392258,2023-10-02,Mon,Delivered,1143.0
6395421,2023-10-02,Mon,Delivered,32.25
6396209,2023-10-02,Mon,Delivered,121.75
6396333,2023-10-02,Mon,Delivered,415.0
6393347,2023-10-02,Mon,Delivered,100.0
6393564,2023-10-02,Mon,Delivered,171.0
6397837,2023-10-02,Mon,Delivered,247.5
6393996,2023-10-02,Mon,Delivered,211.0
6396343,2023-10-02,Mon,Delivered,307.5
6396421,2023-10-02,Mon,Delivered,243.5
6392332,2023-10-02,Mon,Delivered,226.5
6392062,2023-10-02,Mon,Delivered,163.25
6392705,2023-10-02,Mon,Delivered,5868.75
6396602,2023-10-02,Mon,Delivered,163.25
6394640,2023-10-02,Mon,Delivered,121.0
6391973,2023-10-02,Mon,Delivered,224.5
6395203,2023-10-02,Mon,Delivered,496.5
6397471,2023-10-02,Mon,Delivered,583.75
6391697,2023-10-02,Mon,Delivered,1055.0
6395864,2023-10-02,Mon,Delivered,424.5
6395338,2023-10-02,Mon,Delivered,513.0
6392933,2023-10-02,Mon,Delivered,326.5
6393510,2023-10-02,Mon,Delivered,471.75
6397251,2023-10-02,Mon,Delivered,342.0
6391924,2023-10-02,Mon,Delivered,651.75
6396633,2023-10-02,Mon,Delivered,326.5
6396483,2023-10-02,Mon,Delivered,121.75
6392554,2023-10-02,Mon,Delivered,103.5
6394370,2023-10-02,Mon,Delivered,149.0
6392552,2023-10-02,Mon,Delivered,668.876
6395632,2023-10-02,Mon,Delivered,513.0
6398042,2023-10-02,Mon,Delivered,100.0
6397666,2023-10-02,Mon,Delivered,163.25
6395810,2023-10-02,Mon,Delivered,254.0
6391706,2023-10-02,Mon,Delivered,709.5
6394435,2023-10-02,Mon,Delivered,476.0
6395549,2023-10-02,Mon,Delivered,653.0
6394095,2023-10-02,Mon,Delivered,64.5
6397770,2023-10-02,Mon,Delivered,478.0
6392739,2023-10-02,Mon,Delivered,200.0
6394682,2023-10-02,Mon,Delivered,95.25
6391583,2023-10-02,Mon,Delivered,2199.0
6395352,2023-10-02,Mon,Delivered,129.0
6391960,2023-10-02,Mon,Delivered,192.25
6391560,2023-10-02,Mon,Delivered,298.0
6397357,2023-10-02,Mon,Delivered,454.5
6396777,2023-10-02,Mon,Delivered,266.5
6394920,2023-10-02,Mon,Delivered,57.5
6393584,2023-10-02,Mon,Delivered,326.5
6392139,2023-10-02,Mon,Delivered,1015.5
6392399,2023-10-02,Mon,Delivered,336.0
6391748,2023-10-02,Mon,Delivered,565.0
6393005,2023-10-02,Mon,Delivered,348.5
6396873,2023-10-02,Mon,Delivered,263.25
6391289,2023-10-02,Mon,Delivered,762.0
6391482,2023-10-02,Mon,Canceled,57.5
6398349,2023-10-02,Mon,Delivered,1270.0
6397626,2023-10-02,Mon,Delivered,163.25
6392651,2023-10-02,Mon,Delivered,513.0
6393619,2023-10-02,Mon,Delivered,298.0
6395880,2023-10-02,Mon,Delivered,462.5
6392921,2023-10-02,Mon,Delivered,163.25
6395086,2023-10-02,Mon,Delivered,504.25
6393826,2023-10-02,Mon,Delivered,371.75
6395590,2023-10-02,Mon,Delivered,745.0
6397503,2023-10-02,Mon,Delivered,651.5
6398307,2023-10-02,Mon,Canceled,596.0
6397216,2023-10-02,Mon,Delivered,653.0
6398158,2023-10-02,Mon,Delivered,240.0
6397669,2023-10-02,Mon,Delivered,57.5
6393958,2023-10-02,Mon,Delivered,57.5
6394832,2023-10-02,Mon,Delivered,505.25
6396390,2023-10-02,Mon,Delivered,1179.0
6394795,2023-10-02,Mon,Delivered,384.75
6394430,2023-10-02,Mon,Delivered,171.0
6397176,2023-10-02,Mon,Delivered,365.25
6398175,2023-10-02,Mon,Delivered,396.0
6395531,2023-10-02,Mon,Delivered,765.5
6395279,2023-10-02,Mon,Delivered,3639.75
6393612,2023-10-02,Mon,Delivered,57.5
6396829,2023-10-02,Mon,Delivered,287.5
6391250,2023-10-02,Mon,Delivered,174.25
6391149,2023-10-02,Mon,Canceled,224.5
6397043,2023-10-02,Mon,Delivered,365.25
6393992,2023-10-02,Mon,Delivered,583.25
6392771,2023-10-02,Mon,Delivered,149.0
6398074,2023-10-02,Mon,Delivered,1490.0
6392081,2023-10-02,Mon,Delivered,1056.25
6396336,2023-10-02,Mon,Delivered,326.5
6391842,2023-10-02,Mon,Delivered,298.0
6396799,2023-10-02,Mon,Delivered,342.0
6392161,2023-10-02,Mon,Delivered,149.0
6391566,2023-10-02,Mon,Delivered,743.5
6391627,2023-10-02,Mon,Delivered,91.25
6396818,2023-10-02,Mon,Delivered,1055.0
6395617,2023-10-02,Mon,Delivered,386.75
6394394,2023-10-02,Mon,Delivered,171.0
6395634,2023-10-02,Mon,Delivered,341.5
6397540,2023-10-02,Mon,Delivered,744.25
6392770,2023-10-02,Mon,Delivered,238.0
6394109,2023-10-02,Mon,Delivered,668.0
6392262,2023-10-02,Mon,Delivered,224.5
6391669,2023-10-02,Mon,Delivered,224.5
6394218,2023-10-02,Mon,Delivered,342.0
6395169,2023-10-02,Mon,Delivered,1173.75
6391780,2023-10-02,Mon,Delivered,287.5
6397391,2023-10-02,Mon,Delivered,2067.0
6396230,2023-10-02,Mon,Delivered,287.5
6392239,2023-10-02,Mon,Delivered,713.5
6394064,2023-10-02,Mon,Delivered,381.0
6392948,2023-10-02,Mon,Delivered,115.0
6393433,2023-10-02,Mon,Canceled,163.25
6397679,2023-10-02,Mon,Canceled,162.5
6392529,2023-10-02,Mon,Delivered,149.0
6391759,2023-10-02,Mon,Delivered,2110.0
6397649,2023-10-02,Mon,Delivered,478.0
6392746,2023-10-02,Mon,Delivered,74.5
6394228,2023-10-02,Mon,Delivered,119.0
6393193,2023-10-02,Mon,Delivered,96.75
6393004,2023-10-02,Mon,Delivered,357.0
6395321,2023-10-02,Mon,Delivered,1905.0
6398223,2023-10-02,Mon,Delivered,381.0
6406063,2023-10-03,Tue,Canceled,211.75
6406239,2023-10-03,Tue,Delivered,229.0
6401498,2023-10-03,Tue,Delivered,233.5
6402670,2023-10-03,Tue,Delivered,1173.75
6398600,2023-10-03,Tue,Delivered,2347.5
6403647,2023-10-03,Tue,Delivered,382.75
6398633,2023-10-03,Tue,Delivered,230.75
6398492,2023-10-03,Tue,Delivered,424.5
6403206,2023-10-03,Tue,Delivered,1460.0
6398963,2023-10-03,Tue,Delivered,287.5
6404398,2023-10-03,Tue,Delivered,292.5
6398448,2023-10-03,Tue,Delivered,594.0
6402631,2023-10-03,Tue,Delivered,116.5
6400535,2023-10-03,Tue,Delivered,171.0
6405272,2023-10-03,Tue,Delivered,336.5
6405954,2023-10-03,Tue,Delivered,765.5
6403895,2023-10-03,Tue,Delivered,32.25
6406251,2023-10-03,Tue,Delivered,212.0
6403587,2023-10-03,Tue,Delivered,219.5
6402857,2023-10-03,Tue,Delivered,382.75
6401364,2023-10-03,Tue,Delivered,731.0
6403904,2023-10-03,Tue,Delivered,211.75
6403927,2023-10-03,Tue,Delivered,227.25
6402773,2023-10-03,Tue,Delivered,162.25
6404368,2023-10-03,Tue,Delivered,381.0
6405889,2023-10-03,Tue,Canceled,250.0
6403160,2023-10-03,Tue,Delivered,582.5
6400554,2023-10-03,Tue,Delivered,364.25
6399385,2023-10-03,Tue,Delivered,486.75
6400233,2023-10-03,Tue,Delivered,205.0
6403213,2023-10-03,Tue,Delivered,847.0
6404586,2023-10-03,Tue,Canceled,350.25
6404254,2023-10-03,Tue,Delivered,803.0
6400478,2023-10-03,Tue,Delivered,636.75
6402915,2023-10-03,Tue,Delivered,135.25
6405485,2023-10-03,Tue,Delivered,443.75
6402201,2023-10-03,Tue,Delivered,1250.0
6406011,2023-10-03,Tue,Delivered,227.0
6398451,2023-10-03,Tue,Delivered,115.0
6406069,2023-10-03,Tue,Canceled,129.0
6399740,2023-10-03,Tue,Delivered,95.25
6405804,2023-10-03,Tue,Delivered,168.0
6404294,2023-10-03,Tue,Delivered,840.0
6405627,2023-10-03,Tue,Canceled,336.5
6404128,2023-10-03,Tue,Delivered,168.0
6403339,2023-10-03,Tue,Delivered,168.0
6400123,2023-10-03,Tue,Delivered,171.0
6402129,2023-10-03,Tue,Delivered,360.75
6404814,2023-10-03,Tue,Delivered,648.25
6404581,2023-10-03,Tue,Delivered,1160.5
6401882,2023-10-03,Tue,Delivered,225.5
6402881,2023-10-03,Tue,Delivered,425.0
6405827,2023-10-03,Tue,Delivered,234.5
6403706,2023-10-03,Tue,Delivered,395.25
6401692,2023-10-03,Tue,Delivered,512.25
6399491,2023-10-03,Tue,Delivered,198.0
6403278,2023-10-03,Tue,Delivered,672.0
6400426,2023-10-03,Tue,Delivered,171.0
6399357,2023-10-03,Tue,Delivered,171.0
6401188,2023-10-03,Tue,Delivered,162.25
6403953,2023-10-03,Tue,Delivered,357.75
6404201,2023-10-03,Tue,Delivered,635.25
6402599,2023-10-03,Tue,Delivered,229.0
6402001,2023-10-03,Tue,Delivered,847.0
6400627,2023-10-03,Tue,Delivered,127.0
6400604,2023-10-03,Tue,Delivered,844.25
6399163,2023-10-03,Tue,Canceled,326.5
6404234,2023-10-03,Tue,Delivered,170.75
6405602,2023-10-03,Tue,Delivered,336.0
6402573,2023-10-03,Tue,Delivered,163.25
6405936,2023-10-03,Tue,Canceled,162.25
6401307,2023-10-03,Tue,Delivered,336.5
6399541,2023-10-03,Tue,Delivered,222.0
6399753,2023-10-03,Tue,Delivered,386.75
6399156,2023-10-03,Tue,Delivered,381.0
6401026,2023-10-03,Tue,Delivered,365.0
6403787,2023-10-03,Tue,Delivered,1403.25
6400868,2023-10-03,Tue,Delivered,64.5
6400916,2023-10-03,Tue,Delivered,504.0
6403983,2023-10-03,Tue,Delivered,212.0
6402382,2023-10-03,Tue,Canceled,765.5
6399658,2023-10-03,Tue,Delivered,212.25
6403660,2023-10-03,Tue,Delivered,562.75
6402048,2023-10-03,Tue,Delivered,129.0
6405267,2023-10-03,Tue,Delivered,115.0
6399557,2023-10-03,Tue,Delivered,149.0
6405985,2023-10-03,Tue,Canceled,424.0
6401280,2023-10-03,Tue,Delivered,400.0
6400550,2023-10-03,Tue,Delivered,326.5
6402398,2023-10-03,Tue,Delivered,423.5
6400551,2023-10-03,Tue,Delivered,158.75
6404194,2023-10-03,Tue,Delivered,64.5
6399802,2023-10-03,Tue,Delivered,1160.25
6400769,2023-10-03,Tue,Delivered,382.75
6403114,2023-10-03,Tue,Delivered,454.0
6398725,2023-10-03,Tue,Delivered,171.0
6403322,2023-10-03,Tue,Delivered,125.0
6399935,2023-10-03,Tue,Delivered,230.75
6399663,2023-10-03,Tue,Delivered,287.0
6405163,2023-10-03,Tue,Canceled,168.0
6404717,2023-10-03,Tue,Delivered,213.75
6404074,2023-10-03,Tue,Delivered,148.5
6405392,2023-10-03,Tue,Delivered,313.0
6401506,2023-10-03,Tue,Delivered,731.25
